Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1541319240,6337.75,6337.75,6337.74,6337.75,0.25231367,1599.1007258,6337.7490637
1541319300,6337.75,6337.75,6337.74,6337.75,0.09288955,588.71040907,6337.7463781
1541319360,6337.74,6337.75,6337.74,6337.75,0.30095811,1907.3961185,6337.7462015
1541319420,6337.75,6337.75,6337.75,6337.75,0.081643,517.43292325,6337.75
1541319480,6337.74,6337.75,6337.74,6337.75,1.32339875,8387.3699074,6337.7496068
1541319540,6337.75,6337.75,6337.74,6337.75,0.14770946,936.1448848,6337.7449542
1541319600,6337.75,6337.75,6337.74,6337.75,0.24946871,1581.0698262,6337.7480336
1541319660,6337.74,6337.75,6337.74,6337.75,0.09257892,586.74187105,6337.7480646
1541319720,6337.75,6337.75,6337.74,6337.75,0.26169552,1658.5600378,6337.7471567
1541319780,6337.75,6337.75,6337.75,6337.75,0.041528,263.194082,6337.75
1541319840,6337.75,6337.75,6337.74,6337.75,0.38632679,2448.4419835,6337.7483698
1541319900,6337.75,6337.75,6337.75,6337.75,0.53207679,3372.1696758,6337.75
1541319960,6337.75,6337.75,6337.74,6337.75,0.1064461,674.62874028,6337.7497182
1541320020,6337.75,6337.75,6337.75,6337.75,0.11147031,706.4709572,6337.75
1541320080,6337.75,6337.75,6337.74,6337.74,0.76030849,4818.6439723,6337.748474
1541320140,6337.75,6337.75,6337.74,6337.74,0.24114964,1528.3443281,6337.7425239
1541320200,6337.75,6337.75,6337.75,6337.75,0.01397768,88.58704142,6337.75
1541320260,6337.75,6337.75,6337.74,6337.75,0.22309014,1413.8886226,6337.7459111
1541320320,6337.75,6337.75,6337.74,6337.75,0.16082303,1019.2551796,6337.7439142
1541320380,6337.75,6337.75,6337.74,6337.75,0.46399302,2940.6683147,6337.7425693
1541320440,6337.75,6337.75,6337.74,6337.75,0.12511521,792.94887112,6337.7495919
1541320500,6337.75,6337.75,6337.75,6337.75,0.27778269,1760.5172435,6337.75
1541320560,6337.75,6337.75,6337.75,6337.75,0.00723711,45.866993902,6337.75
1541320620,6337.74,6337.75,6337.74,6337.75,0.18237304,1155.8342524,6337.7473577
1541320680,6337.75,6337.75,6337.75,6337.75,0.09727786,616.52275721,6337.75
1541320740,6337.75,6337.75,6337.74,6337.74,0.4330457,2744.5335679,6337.7458034
1541320800,6337.75,6337.75,6337.75,6337.75,0.1141388,723.3831797,6337.75
1541320860,6337.75,6337.75,6337.75,6337.75,0.05622003,356.30849513,6337.75
1541320920,6337.75,6337.75,6337.74,6337.75,0.60733914,3849.1577965,6337.7403876
1541320980,6337.75,6337.75,6337.74,6337.75,0.19388225,1228.7765203,6337.7463396
1541321040,6337.75,6337.98,6337.74,6337.98,0.98459755,6240.1612744,6337.7785922
1541321100,6337.98,6340,6337.98,6340,4.07377735,25820.16349,6338.138114
1541321160,6339.94,6339.94,6339.88,6339.89,0.01687845,107.00767478,6339.8993853
1541321220,6339.89,6339.89,6339.89,6339.89,0.21780933,1380.8871932,6339.89
1541321280,6339.89,6340,6339.89,6340,0.14723034,933.42522235,6339.8972138
1541321340,6339.99,6340.07,6339.99,6340.07,5.59341195,35462.254829,6340.0041238
1541321400,6340.07,6342,6340.07,6341.99,2.46632343,15637.26965,6340.3158968
1541321460,6342,6342,6341.99,6342,0.57019218,3616.1557198,6341.9945882
1541321520,6342,6342,6342,6342,0.1436432,910.9851744,6342
1541321580,6342,6342,6341.99,6341.99,1.45272792,9213.1914796,6341.9938123
1541321640,6342,6342,6342,6342,0.60362796,3828.2085223,6342
1541321700,6342,6342,6341.99,6342,0.14996005,951.04607702,6341.9962651
1541321760,6342,6342,6342,6342,0.16912392,1072.5839006,6342
1541321820,6342,6342,6341.99,6342,0.39203103,2486.260646,6341.9996269
1541321880,6342,6342,6341.99,6341.99,0.17904333,1135.4911606,6341.9908501
1541321940,6342,6342,6341.99,6342,0.11659231,739.42741739,6341.9913148
1541322000,6342,6342,6341.99,6342,0.33173977,2103.8926266,6341.9970016
1541322060,6342,6342,6342,6342,0.32840998,2082.7760932,6342
1541322120,6342,6342,6341.99,6342,0.05871572,372.37502124,6341.9987227
1541322180,6342,6342,6341.99,6342,0.14216054,901.58178509,6341.9974706
1541322240,6342,6342.2,6341.99,6342.19,2.25110542,14276.54053,6342.0133075
1541322300,6342.2,6342.2,6342.04,6342.05,1.81402205,11504.702968,6342.0965407
1541322360,6342.05,6342.05,6342.05,6342.05,0.37900713,2403.6821688,6342.05
1541322420,6342.04,6342.05,6342.04,6342.05,0.56228639,3566.0433755,6342.0410647
1541322480,6342.05,6342.05,6342.04,6342.05,0.12630849,801.05466294,6342.0492394
1541322540,6342.05,6342.05,6342.05,6342.05,0.04286673,271.862945,6342.05
1541322600,6342.05,6342.05,6342.05,6342.05,0.20105454,1275.0979454,6342.05
1541322660,6342.05,6342.05,6342.04,6342.05,0.39196535,2485.8613396,6342.0436005
1541322720,6342.05,6342.05,6342.04,6342.05,0.4355884,2762.5191472,6342.0402086
1541322780,6342.05,6342.05,6342.04,6342.04,0.1556302,987.01433331,6342.0488653
1541322840,6342.04,6342.05,6342.04,6342.05,0.99845401,6332.2452391,6342.049985
1541322900,6342.04,6342.05,6342.04,6342.05,0.24016085,1523.1097863,6342.0402882
1541322960,6342.05,6342.05,6342.04,6342.04,1.08182134,6860.9546992,6342.0404512
1541323020,6342,6342.01,6342,6342.01,0.16897062,1071.6125516,6342.0052056
1541323080,6342.01,6342.01,6342,6342.01,0.92764938,5883.1610123,6342.0093185
1541323140,6342.01,6342.01,6342,6342,0.65709427,4167.2984041,6342.0099586
1541323200,6342.01,6342.01,6340.94,6340.94,0.93061754,5901.8775065,6341.8936919
1541323260,6340.94,6340.94,6340.94,6340.94,1.88446167,11949.258382,6340.94
1541323320,6340.94,6340.94,6340.93,6340.94,0.08851505,561.26847376,6340.9383349
1541323380,6340.94,6340.94,6340.89,6340.89,2.79077649,17696.12026,6340.9306777
1541323440,6340.89,6340.9,6340.89,6340.89,0.16543116,1048.9814174,6340.8938036
1541323500,6340.9,6340.9,6340.89,6340.9,0.11362659,720.49441263,6340.896199
1541323560,6340.9,6340.9,6340.9,6340.9,0.24165907,1532.335997,6340.9
1541323620,6340.9,6340.9,6340.89,6340.89,0.48948938,3103.8000833,6340.8936131
1541323680,6340.89,6340.9,6340.89,6340.9,0.35590825,2256.7783515,6340.8992388
1541323740,6340.9,6340.9,6340.9,6340.9,0.06561948,416.08656073,6340.9
1541323800,6340.89,6340.9,6340.89,6340.89,0.16916452,1072.6538277,6340.8912678
1541323860,6340.9,6340.9,6340.89,6340.9,0.1098499,696.54653034,6340.8936225
1541323920,6340.9,6340.9,6340.89,6340.9,0.7976002,5057.5022783,6340.8989595
1541323980,6340.9,6341.72,6340.9,6341.72,0.35907382,2276.8922908,6341.0144767
1541324040,6341.71,6341.72,6341.71,6341.72,0.242406,1537.2693816,6341.7134131
1541324100,6341.72,6341.72,6340.89,6340.9,2.20613938,13989.338403,6341.0945518
1541324160,6340.9,6340.91,6340.5,6340.58,3.0529065,19357.703214,6340.7455203
1541324220,6340.59,6340.81,6340.57,6340.57,0.24918884,1580.0348362,6340.7126749
1541324280,6340.75,6340.75,6340.55,6340.75,0.29550701,1873.7120797,6340.668804
1541324340,6340.75,6340.75,6340.75,6340.75,0.03102493,196.7213249,6340.75
1541324400,6340.75,6340.75,6340,6340.54,1.77123801,11230.437582,6340.4452246
1541324460,6340.53,6340.54,6340.53,6340.54,0.15712131,996.23393276,6340.5398845
1541324520,6340.31,6340.31,6340.05,6340.18,2.73287752,17326.597621,6340.0564036
1541324580,6340.18,6340.18,6339.75,6339.76,0.71352833,4523.708998,6339.9150501
1541324640,6339.76,6339.76,6339.76,6339.76,0.08682942,550.47768374,6339.76
1541324700,6339.76,6340.39,6339.76,6340.28,0.37335427,2367.033205,6339.9119688
1541324760,6340.28,6340.28,6340.01,6340.01,0.21730259,1377.7491985,6340.2336735
1541324820,6340.01,6340.01,6336.94,6337.7,6.98091508,44244.905499,6337.980765
1541324880,6337.69,6337.69,6336.07,6336.08,2.51970986,15966.041937,6336.4604751
1541324940,6336.08,6336.08,6336.07,6336.08,0.20131792,1275.5648943,6336.0722896
1541325000,6336.08,6336.08,6335.32,6336.06,0.77560248,4914.0407311,6335.7723291
1541325060,6336.06,6336.06,6335.94,6336.06,0.19135946,1212.4602974,6336.0353202
1541325120,6336.05,6336.06,6336.05,6336.06,0.05763668,365.18898999,6336.0517988
1541325180,6336.06,6336.06,6336.06,6336.06,0.00439873,27.870617204,6336.06
1541325240,6336.05,6336.08,6336.05,6336.08,0.06464299,409.5824642,6336.0692969
1541325300,6336.08,6336.08,6336.08,6336.08,0.02819673,178.65673702,6336.08
1541325360,6336.08,6336.08,6335.62,6336.07,0.19223587,1217.9779809,6335.8517893
1541325420,6336.06,6336.08,6335.32,6336.08,0.57165888,3621.8666072,6335.7130168
1541325480,6336,6336.08,6335.32,6336.06,0.37592367,2381.834073,6335.9513195
1541325540,6335.97,6336.08,6335.97,6336.07,1.07069156,6783.9728418,6336.0664221
1541325600,6336.08,6336.08,6335.66,6336.05,0.52518745,3327.5796751,6335.9847519
1541325660,6336.08,6336.08,6336.08,6336.08,0.00684177,43.350002062,6336.08
1541325720,6336.04,6336.04,6335.89,6335.89,0.24753016,1568.3558625,6336.0192652
1541325780,6335.73,6335.73,6335.73,6335.73,0.2048958,1298.1644669,6335.73
1541325840,6335.73,6335.83,6335.72,6335.81,0.69371535,4395.2367038,6335.792777
1541325900,6335.96,6335.98,6335.91,6335.91,0.09862187,624.86263778,6335.9439218
1541325960,6335.9,6335.91,6335.72,6335.72,0.87929987,5571.0861027,6335.8204553
1541326020,6335.73,6336.03,6335.73,6335.97,0.20919216,1325.413548,6335.8662581
1541326080,6335.95,6335.95,6335.72,6335.72,1.59541632,10108.421089,6335.9143077
1541326140,6336.06,6336.07,6335.79,6336,0.49255066,3120.793301,6335.9844061
1541326200,6335.79,6335.98,6335.79,6335.97,0.10987521,696.16475392,6335.9583469
1541326260,6335.98,6335.98,6335.97,6335.98,0.12804723,811.30455144,6335.9789309
1541326320,6335.98,6336.08,6335.98,6336.08,3.95642853,25068.162496,6336.0584694
1541326380,6336.08,6336.21,6336.07,6336.2,1.80750917,11452.520026,6336.0785198
1541326440,6336.21,6336.36,6336.21,6336.36,0.42543376,2695.6665471,6336.277937
1541326500,6336.36,6336.36,6336.36,6336.36,0.12364346,783.44947421,6336.36
1541326560,6336.35,6336.36,6336.35,6336.36,0.10720769,679.3061337,6336.3564097
1541326620,6336.35,6336.36,6336.35,6336.36,0.06892901,436.75876327,6336.3562492
1541326680,6336.36,6337.7,6336.36,6336.61,3.09397205,19607.390055,6337.2873893
1541326740,6336.61,6336.62,6336.61,6336.62,0.30858535,1955.3855358,6336.6116888
1541326800,6336.62,6336.77,6336.62,6336.76,0.2034698,1289.3342513,6336.7352367
1541326860,6336.77,6336.77,6336.77,6336.77,0.05005791,317.20546235,6336.77
1541326920,6336.77,6336.77,6336.76,6336.77,0.29008111,1838.1757622,6336.7647835
1541326980,6336.77,6338.09,6336.77,6336.89,1.51878938,9625.6548953,6337.7154344
1541327040,6336.89,6336.89,6336.88,6336.89,1.02805225,6514.6446117,6336.880846
1541327100,6336.89,6337.08,6336.88,6337.08,0.65666458,4161.2576069,6336.9606549
1541327160,6337.08,6337.08,6337.07,6337.07,0.76429098,4843.3657547,6337.0704109
1541327220,6337.07,6337.07,6336.77,6336.77,1.00707272,6381.8809514,6337.0606954
1541327280,6337.09,6337.4,6337.08,6337.21,1.51203315,9581.9914682,6337.1570049
1541327340,6337.21,6338.07,6337.2,6338.07,0.56864232,3603.617435,6337.2304668
1541327400,6337.86,6338.07,6337.86,6338.07,0.56328839,3570.145862,6338.042689
1541327460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1541327520,6338.06,6338.07,6338.06,6338.07,1.1743668,7443.2179599,6338.0691279
1541327580,6338.06,6338.07,6338.06,6338.07,0.62377962,3953.5580795,6338.0686908
1541327640,6338.06,6338.07,6338.06,6338.07,0.72869721,4618.5268267,6338.0602578
1541327700,6338.07,6338.29,6338.07,6338.29,0.66554711,4218.3182532,6338.1212086
1541327760,6338.29,6338.29,6338.28,6338.29,0.13458664,853.04839835,6338.2843821
1541327820,6338.29,6338.56,6338.29,6338.5,0.71376436,4524.0962189,6338.3610509
1541327880,6338.5,6340,6338.5,6338.52,4.52440511,28682.513578,6339.5104729
1541327940,6338.51,6338.52,6338.33,6338.49,0.11029575,699.10963919,6338.5002522
1541328000,6338.51,6338.51,6338.5,6338.5,0.5196242,3293.6381879,6338.5003777
1541328060,6338.51,6338.51,6338.5,6338.51,0.11701533,741.70258352,6338.5078137
1541328120,6338.5,6338.5,6338.47,6338.47,0.27673007,1754.0477759,6338.4791391
1541328180,6338.47,6338.47,6338.46,6338.46,0.26913056,1705.8733173,6338.4601041
1541328240,6338.47,6338.47,6338.46,6338.47,0.47814865,3030.7308419,6338.4699337
1541328300,6338.46,6338.47,6338.46,6338.47,0.3694362,2341.6601286,6338.4696155
1541328360,6338.47,6338.47,6338.46,6338.47,0.43030817,2727.4952262,6338.4695349
1541328420,6338.47,6338.47,6338.47,6338.47,0.14026016,889.03481636,6338.47
1541328480,6338.47,6338.47,6338.46,6338.46,2.59846806,16470.286219,6338.4601384
1541328540,6338.47,6338.47,6338.47,6338.47,0.01584007,100.40180849,6338.47
1541328600,6338.46,6338.47,6338.46,6338.47,0.26153246,1657.7149002,6338.4671264
1541328660,6338.46,6338.47,6338.46,6338.46,0.29568082,1874.1625463,6338.4650593
1541328720,6338.47,6338.47,6338.46,6338.46,0.32270574,2045.4576643,6338.4607423
1541328780,6338.47,6338.47,6338.47,6338.47,0.08191802,519.23491223,6338.47
1541328840,6338.47,6338.98,6338.47,6338.85,2.16907376,13749.002961,6338.6516467
1541328900,6338.85,6339,6338.84,6338.99,0.13299148,843.01405172,6338.8575849
1541328960,6338.99,6338.99,6338.98,6338.99,0.30681816,1944.914822,6338.9820927
1541329020,6338.99,6338.99,6338.98,6338.99,0.14741222,934.44450419,6338.9894283
1541329080,6338.99,6338.99,6338.98,6338.99,0.07038038,446.14050772,6338.9897542
1541329140,6338.99,6338.99,6338.99,6338.99,0.09729095,616.72635914,6338.99
1541329200,6338.99,6338.99,6338.98,6338.99,0.76567223,4853.5847375,6338.9849434
1541329260,6338.98,6338.99,6338.98,6338.99,0.2072704,1313.8830623,6338.9806856
1541329320,6338.99,6338.99,6338.98,6338.99,0.51525975,3266.2224877,6338.9824019
1541329380,6338.99,6338.99,6338.98,6338.99,1.84616076,11702.794222,6338.9897975
1541329440,6338.99,6338.99,6338.98,6338.99,0.2537665,1608.6225324,6338.986952
1541329500,6338.99,6338.99,6338.98,6338.99,1.4012295,8882.3741206,6338.9859553
1541329560,6338.99,6338.99,6338.98,6338.99,1.15148593,7299.2563079,6338.9887082
1541329620,6338.99,6340,6338.99,6340,0.62498778,3962.1200161,6339.5159759
1541329680,6339.99,6340,6339.99,6339.99,0.13569117,860.28076686,6339.990781
1541329740,6340,6340,6340,6340,0.06217807,394.2089638,6340
1541329800,6340,6341.07,6340,6341.07,2.34840834,14890.118425,6340.5150508
1541329860,6341.06,6341.07,6341.06,6341.07,0.32535232,2063.0805107,6341.0659273
1541329920,6341.07,6341.07,6341.06,6341.06,0.31161047,1975.9416563,6341.063111
1541329980,6341.06,6341.07,6341.06,6341.06,0.52555762,3332.5929841,6341.0611079
1541330040,6341.07,6341.07,6341.07,6341.07,0.76714243,4864.5038486,6341.07
1541330100,6341.07,6341.08,6341.06,6341.08,1.67152274,10599.231973,6341.0635821
1541330160,6341.08,6341.08,6340.83,6340.84,1.34483281,8527.5607537,6340.9820836
1541330220,6340.84,6340.84,6340.83,6340.84,1.77574642,11259.719075,6340.8372663
1541330280,6340.84,6340.84,6340.84,6340.84,0.09270169,587.80658402,6340.84
1541330340,6340.84,6340.84,6340.83,6340.84,0.82631552,5239.5343177,6340.8397772
1541330400,6340.84,6340.84,6340.84,6340.84,1.30541351,8277.4182007,6340.84
1541330460,6340.84,6340.84,6340.84,6340.84,0.25915718,1643.2742132,6340.84
1541330520,6340.84,6340.95,6340.83,6340.94,1.19899398,7602.6636679,6340.8689241
1541330580,6341.06,6341.08,6341.06,6341.08,0.10932855,693.26084719,6341.0778538
1541330640,6341.08,6342.48,6341.07,6342.48,4.96439713,31482.742685,6341.7051176
1541330700,6342.48,6342.48,6342.47,6342.48,2.56462549,16266.065878,6342.4722016
1541330760,6342.47,6342.48,6342.47,6342.48,0.53173129,3372.4914204,6342.4731322
1541330820,6342.48,6342.48,6342.48,6342.48,0.05520438,350.13267606,6342.48
1541330880,6342.48,6342.48,6342.47,6342.48,0.27035041,1714.6914653,6342.4777692
1541330940,6342.48,6342.48,6342.48,6342.48,0.14426133,914.9746003,6342.48
1541331000,6342.48,6342.48,6342.47,6342.47,0.10592945,671.85519824,6342.477925
1541331060,6342.48,6342.48,6342.48,6342.48,0.07152434,453.64169596,6342.48
1541331120,6342.48,6342.48,6342.48,6342.48,0.28803736,1826.8711951,6342.48
1541331180,6342.47,6342.48,6342.47,6342.48,0.85952505,5451.5124593,6342.470716
1541331240,6342.48,6342.48,6342.47,6342.47,0.47523601,3014.1747483,6342.4797046
1541331300,6342.48,6342.48,6342.47,6342.47,0.39806278,2524.7043498,6342.4778118
1541331360,6342.48,6342.48,6342.47,6342.48,0.40667574,2579.3309331,6342.4755386
1541331420,6342.48,6342.48,6342.47,6342.47,0.27751903,1760.1566336,6342.4718427
1541331480,6342.48,6342.48,6342.48,6342.48,0.08434515,534.95742697,6342.48
1541331540,6342.48,6342.48,6342.47,6342.47,1.0835977,6872.6862774,6342.4703443
1541331600,6342.48,6342.48,6342.48,6342.48,0.35975294,2281.7258269,6342.48
1541331660,6342.48,6342.48,6342.47,6342.48,0.09094135,576.7935034,6342.4779091
1541331720,6342.48,6342.48,6342.47,6342.47,0.65497148,4154.1372706,6342.47047
1541331780,6342.48,6342.48,6342.47,6342.48,0.27482426,1743.0663726,6342.4763613
1541331840,6342.48,6342.48,6342.47,6342.48,0.28610543,1814.61521,6342.4703612
1541331900,6342.48,6342.48,6342.47,6342.48,0.20212814,1281.9932832,6342.4780105
1541331960,6342.48,6342.48,6342.48,6342.48,0.05998304,380.44123154,6342.48
1541332020,6342.48,6342.48,6342.47,6342.48,2.59395906,16452.127458,6342.4776864
1541332080,6342.48,6344.01,6342.48,6343.38,2.21305631,14037.900879,6343.2190207
1541332140,6343.48,6343.53,6343.48,6343.53,0.42833577,2717.1553387,6343.5172335
1541332200,6343.53,6344.39,6343.52,6343.76,2.1815274,13838.994535,6343.7179542
1541332260,6343.76,6343.97,6343.75,6343.97,0.64492916,4091.3445512,6343.8665903
1541332320,6343.98,6343.98,6343.98,6343.98,0.06051992,383.93716208,6343.98
1541332380,6343.98,6343.98,6343.97,6343.98,0.11265122,714.65702937,6343.9794915
1541332440,6343.97,6343.98,6343.96,6343.97,0.30079095,1908.2088047,6343.9701385
1541332500,6343.97,6343.98,6343.97,6343.98,0.9236878,5859.8477616,6343.9700747
1541332560,6343.97,6343.98,6343.97,6343.98,0.41791482,2651.2391403,6343.9701427
1541332620,6343.98,6343.98,6343.97,6343.98,0.61410268,3895.8516481,6343.9743465
1541332680,6343.98,6343.98,6343.76,6343.76,1.65388192,10492.140806,6343.9479439
1541332740,6343.76,6343.76,6343.75,6343.75,0.1376696,873.34230284,6343.75565
1541332800,6343.76,6343.76,6343.75,6343.75,0.25775252,1635.1177592,6343.7508166
1541332860,6343.76,6343.85,6343.76,6343.85,1.00221227,6357.7972915,6343.7631746
1541332920,6343.84,6343.9,6343.75,6343.89,7.3076553,46358.180147,6343.7830937
1541332980,6343.9,6344.24,6343.89,6344.24,0.99293604,6299.3872458,6344.2024381
1541333040,6344.24,6344.24,6344.24,6344.24,0.0226115,143.45278276,6344.24
1541333100,6344.24,6344.24,6344.24,6344.24,0.25364351,1609.1753019,6344.24
1541333160,6344.24,6344.24,6344.24,6344.24,2.14633872,13616.887961,6344.24
1541333220,6344.24,6344.24,6344.23,6344.23,0.95787147,6076.9602827,6344.2335147
1541333280,6344.23,6344.24,6344.23,6344.24,0.04625115,293.42837832,6344.2396205
1541333340,6344.24,6344.4,6344.24,6344.4,1.6890907,10716.246187,6344.3876558
1541333400,6344.6,6344.6,6344.6,6344.6,0.18031026,1143.9964756,6344.6
1541333460,6344.6,6345,6344.6,6345,1.86331026,11822.384741,6344.828875
1541333520,6344.99,6345,6344.99,6344.99,2.21436002,14050.092392,6344.9900943
1541333580,6345,6345,6344.99,6345,0.21881678,1388.3914078,6344.99515
1541333640,6345,6345,6344.99,6345,0.49181282,3120.5510742,6344.9974204
1541333700,6345,6345,6344.99,6345,0.25417169,1612.717373,6344.9921313
1541333760,6345,6345,6344.99,6345,0.5287978,3355.2185631,6344.993423
1541333820,6344.99,6345,6344.99,6345,0.27062194,1717.0936551,6344.9905619
1541333880,6345,6345,6344.99,6345,0.45676621,2898.1790524,6344.9944172
1541333940,6345,6345,6344.99,6345,0.2201861,1397.0794968,6344.9940611
1541334000,6344.99,6345,6344.99,6345,2.61669505,16602.925185,6344.9981246
1541334060,6345,6345,6344.99,6345,0.21044269,1335.2571353,6344.9917664
1541334120,6345,6345,6344.99,6345,0.29210365,1853.396078,6344.9945868
1541334180,6345,6345,6344.99,6345,0.39005986,2474.9279739,6344.9952884
1541334240,6345,6345,6345,6345,0.34573776,2193.7060872,6345
1541334300,6345,6345,6344.99,6344.99,0.11816134,749.73295048,6344.9936373
1541334360,6344.99,6345.01,6344.99,6345.01,1.35919405,8624.0833525,6344.9978702
1541334420,6345.01,6345.03,6345.01,6345.03,0.31219039,1980.8565713,6345.0273766
1541334480,6345.03,6345.03,6345,6345,0.34083083,2162.5732159,6345.0046932
1541334540,6345,6345.03,6345,6345.03,0.6574775,4171.707858,6345.0199559
1541334600,6345.03,6345.03,6345.02,6345.03,0.53012029,3363.6249469,6345.0220833
1541334660,6345,6345.01,6345,6345.01,0.8843904,5611.4576157,6345.0005967
1541334720,6345,6345.03,6345,6345.01,0.36496403,2315.6990609,6345.006276
1541334780,6345.01,6345.03,6345,6345.03,0.59139654,3752.4140725,6345.005117
1541334840,6345.03,6345.03,6345.01,6345.01,0.80340466,5097.612655,6345.0125557
1541334900,6345.01,6345.01,6345,6345.01,0.5383611,3415.9048347,6345.0067896
1541334960,6345.01,6345.01,6345.01,6345.01,0.23267392,1476.3183491,6345.01
1541335020,6345.01,6345.01,6345,6345.01,0.38019975,2412.3704055,6345.007869
1541335080,6345.01,6345.01,6345,6345.01,0.06975333,442.58526113,6345.0054805
1541335140,6345.01,6345.01,6345,6345.01,1.13969365,7231.3673283,6345.0097562
1541335200,6345.01,6345.01,6345,6345.01,1.3501744,8566.8574204,6345.0006313
1541335260,6345.01,6345.01,6345,6345.01,0.15491005,982.90549956,6345.007955
1541335320,6345.01,6345.01,6345,6345.01,2.17519039,13801.602675,6345.0090339
1541335380,6345,6345,6344.99,6345,1.21791002,7727.6384323,6344.9994708
1541335440,6345,6345,6344.99,6345,1.67951255,10656.492458,6344.9912644
1541335500,6345,6345,6344.99,6345,1.18473516,7517.1432197,6344.9988432
1541335560,6345,6345,6344.99,6345,3.54211097,22474.660474,6344.9905054
1541335620,6345,6345,6345,6345,0.58026652,3681.7910694,6345
1541335680,6345,6345,6344.99,6345,0.14437468,916.05724817,6344.9993321
1541335740,6345,6345,6344.99,6345,0.28289646,1794.9765864,6344.9948663
1541335800,6345,6345,6344.99,6345,0.39302563,2493.747323,6344.9992383
1541335860,6345,6345,6344.99,6344.99,0.26062425,1653.6595785,6344.9950589
1541335920,6344.99,6345,6344.99,6345,0.72063214,4572.4108536,6344.9998964
1541335980,6345,6345,6344.99,6345,0.14964764,949.5129464,6344.9911165
1541336040,6345,6345,6344.99,6345,0.18452382,1170.8034679,6344.9990787
1541336100,6345,6345,6344.99,6345,0.27955658,1773.7852128,6344.9953953
1541336160,6345,6345,6344.99,6345,0.25767881,1634.9713776,6344.9973925
1541336220,6345,6345,6344.99,6345,0.30189738,1915.5382859,6344.9980451
1541336280,6345,6345,6345,6345,0.3263462,2070.666639,6345
1541336340,6344.99,6345,6344.99,6345,0.48961521,3106.6082699,6344.9995147
1541336400,6345,6345,6344.99,6345,1.47557754,9362.5307289,6344.9940617
1541336460,6345,6345,6344.99,6345,0.11878385,753.68330573,6344.9981267
1541336520,6345,6345,6344.99,6345,2.4561966,15584.566886,6344.9997799
1541336580,6345,6345,6344.99,6345,0.11394739,722.99608849,6344.9991131
1541336640,6345,6345,6344.99,6345,0.63986276,4059.9247575,6344.993038
1541336700,6345,6345,6344.99,6345,0.39974425,2536.3750758,6344.9945203
1541336760,6345,6345,6344.99,6345,0.395938,2512.2235877,6344.9923668
1541336820,6345,6345,6344.99,6344.99,3.16444184,20078.353803,6344.9906233
1541336880,6345,6345,6345,6345,0.13005198,825.1798131,6345
1541336940,6345,6345,6345,6345,0.36103699,2290.7797016,6345
1541337000,6345,6345,6344.99,6345,1.86486533,11832.556661,6344.9925688
1541337060,6345,6345,6344.99,6345,0.49363713,3132.1249202,6344.9945919
1541337120,6345,6345,6344.99,6344.99,0.59776533,3792.816891,6344.9930946
1541337180,6344.99,6345,6344.99,6345,1.22331247,7761.9091101,6344.9930418
1541337240,6345,6345,6345,6345,0.79400044,5037.9327918,6345
1541337300,6345,6345,6344.99,6344.99,1.72976864,10975.373558,6344.9951073
1541337360,6345,6345,6344.99,6345,0.41399835,2626.8189325,6344.9985548
1541337420,6344.99,6345,6344.99,6345,0.26485067,1680.4756059,6344.9928442
1541337480,6344.99,6345,6344.99,6345,1.90085835,12060.945929,6344.9998413
1541337540,6345,6345,6344.99,6345,0.58621108,3719.507727,6344.9973122
1541337600,6345,6345,6345,6345,0.26667607,1692.0596641,6345
1541337660,6345,6345,6344.99,6344.99,2.39527791,15198.025619,6344.9946898
1541337720,6345,6345,6344.99,6344.99,1.09853386,6970.1918095,6344.9949641
1541337780,6345,6345,6344.99,6345,0.40218882,2551.8853892,6344.993352
1541337840,6345,6345,6344.99,6345,0.29626342,1879.7898946,6344.9949189
1541337900,6345,6345,6344.99,6345,0.1573924,998.65405162,6344.9953849
1541337960,6345,6345,6344.99,6345,0.35565711,2256.6429493,6344.9960251
1541338020,6345,6345,6344.99,6345,1.32582419,8412.3481357,6344.9952107
1541338080,6345,6345,6344.99,6345,0.6656184,4223.3467618,6344.997016
1541338140,6345,6345,6345,6345,0.30149686,1912.9975767,6345
1541338200,6345,6345,6344.99,6345,0.93452276,5929.5457046,6344.9987078
1541338260,6345,6345,6344.99,6344.99,3.09344657,19627.915332,6344.9989801
1541338320,6345,6345,6344.99,6345,1.60699017,10196.345284,6344.9954293
1541338380,6345,6345,6344.99,6345,0.46763039,2967.1145078,6344.9993226
1541338440,6345,6345,6344.23,6344.24,1.4000832,8883.3553506,6344.8767549
1541338500,6344.24,6344.24,6344.23,6344.24,0.45491623,2886.0954671,6344.2349971
1541338560,6344.24,6344.24,6344.24,6344.24,0.28286066,1794.5359136,6344.24
1541338620,6344.24,6344.24,6343.91,6343.92,4.40875631,27970.141211,6344.2248209
1541338680,6343.92,6343.92,6343.72,6343.72,2.41173712,15299.391036,6343.7225016
1541338740,6343.72,6343.72,6343.56,6343.56,0.4112974,2609.123279,6343.6415572
1541338800,6343.5,6344.52,6342.05,6343.52,7.61795115,48322.998027,6343.3063662
1541338860,6343.52,6343.52,6343.51,6343.51,0.52976732,3360.5877866,6343.5165964
1541338920,6343.52,6344.65,6343.52,6344.57,1.66419273,10556.884558,6343.5468545
